Time,VehicleID,X,Y,Z,Speed,Acceleration,Length,Width,Height,Signals,VehicleType
173,flow0.34,646585,5.49274e+06,0,6.94443,-4.5,2.5,1.8,1.5,8,vtype0
173,flow0.35,646604,5.49273e+06,0,10.9409,-2.9507,2.5,1.8,1.5,8,vtype0
173,flow0.36,646638,5.49272e+06,0,13.9938,0.648943,2.5,1.8,1.5,0,vtype0
173,flow0.37,646706,5.4927e+06,0,13.8769,-0.231992,2.5,1.8,1.5,0,vtype0
173,flow0.38,646736,5.4927e+06,0,13.9843,0.77141,2.5,1.8,1.5,0,vtype0
173,flow0.39,646800,5.4927e+06,0,13.9934,0.318042,2.5,1.8,1.5,0,vtype0
173,flow0.40,646833,5.4927e+06,0,13.9528,0.597256,2.5,1.8,1.5,0,vtype0
173,flow0.41,646859,5.4927e+06,0,13.9426,0.392462,2.5,1.8,1.5,0,vtype0
173,flow0.42,646879,5.49274e+06,0,13.8962,-0.767761,2.5,1.8,1.5,0,vtype0
173,flow0.43,646882,5.49278e+06,0,13.953,0.157918,2.5,1.8,1.5,0,vtype0
173,flow0.44,646886,5.49283e+06,0,13.8921,-0.219731,2.5,1.8,1.5,0,vtype0
173,flow0.45,646888,5.49286e+06,0,13.8824,0.0268008,2.5,1.8,1.5,0,vtype0
173,flow0.46,646888,5.49293e+06,0,13.9637,0.398143,2.5,1.8,1.5,0,vtype0
173,flow0.47,646882,5.49301e+06,0,12.4241,0.718864,2.5,1.8,1.5,0,vtype0
173,flow0.48,646881,5.49303e+06,0,12.9397,-0.878989,2.5,1.8,1.5,0,vtype0
173,flow0.49,646879,5.49305e+06,0,13.9601,0.266047,2.5,1.8,1.5,0,vtype0
173,flow0.50,646876,5.49308e+06,0,13.8761,-0.106055,2.5,1.8,1.5,0,vtype0
173,flow0.51,646872,5.49311e+06,0,10.7612,1.72312,2.5,1.8,1.5,0,vtype0
173,flow0.52,646857,5.49312e+06,0,9.28576,-4.5,2.5,1.8,1.5,9,vtype0
173,flow0.53,646808,5.49313e+06,0,12.1951,0.34534,2.5,1.8,1.5,0,vtype0
173,flow0.54,646783,5.49314e+06,0,12.7784,0.956363,2.5,1.8,1.5,0,vtype0
173,flow0.55,646777,5.49317e+06,0,13.8887,-0.613077,2.5,1.8,1.5,2,vtype0
173,flow0.56,646821,5.49321e+06,0,9.47823,1.01419,2.5,1.8,1.5,0,vtype0
173,flow0.57,646837,5.49323e+06,0,11.8336,-0.575837,2.5,1.8,1.5,2,vtype0
174,flow0.0,645424,5.49349e+06,0,13.8887,-0.00452746,2.5,1.8,1.5,0,vtype0
174,flow0.1,645468,5.49349e+06,0,13.9867,0.882585,2.5,1.8,1.5,0,vtype0
174,flow0.2,645510,5.49348e+06,0,13.8754,-0.349846,2.5,1.8,1.5,0,vtype0
174,flow0.3,645552,5.49348e+06,0,13.8728,-0.0192835,2.5,1.8,1.5,0,vtype0
174,flow0.4,645622,5.49347e+06,0,13.8784,-0.42386,2.5,1.8,1.5,0,vtype0
174,flow0.5,645656,5.49347e+06,0,13.8853,-1.06825,2.5,1.8,1.5,0,vtype0
174,flow0.6,645693,5.49347e+06,0,13.9965,1.04328,2.5,1.8,1.5,0,vtype0
174,flow0.7,645824,5.49344e+06,0,12.6235,-0.691877,2.5,1.8,1.5,0,vtype0
174,flow0.8,645842,5.49343e+06,0,13.9356,0.00177881,2.5,1.8,1.5,0,vtype0
174,flow0.9,645868,5.49342e+06,0,13.8897,0.0392975,2.5,1.8,1.5,0,vtype0
174,flow0.10,645892,5.49341e+06,0,13.9079,-0.708175,2.5,1.8,1.5,0,vtype0
174,flow0.11,645911,5.4934e+06,0,13.9566,0.105483,2.5,1.8,1.5,0,vtype0
174,flow0.12,645936,5.49338e+06,0,13.9694,-0.0542272,2.5,1.8,1.5,0,vtype0
174,flow0.13,645960,5.49336e+06,0,13.8871,-0.837739,2.5,1.8,1.5,0,vtype0
174,flow0.14,645983,5.49334e+06,0,13.9572,0.0207846,2.5,1.8,1.5,0,vtype0
174,flow0.15,646011,5.49331e+06,0,13.9272,0.431204,2.5,1.8,1.5,0,vtype0
174,flow0.16,646039,5.49329e+06,0,13.887,-0.0565933,2.5,1.8,1.5,0,vtype0
174,flow0.17,646170,5.49316e+06,0,13.9171,-0.652764,2.5,1.8,1.5,0,vtype0
174,flow0.18,646190,5.49314e+06,0,13.9923,0.564513,2.5,1.8,1.5,0,vtype0
174,flow0.19,646209,5.49312e+06,0,13.935,-0.218566,2.5,1.8,1.5,0,vtype0
174,flow0.20,646227,5.4931e+06,0,13.9585,0.708421,2.5,1.8,1.5,0,vtype0
174,flow0.21,646244,5.49308e+06,0,13.8955,-0.509036,2.5,1.8,1.5,0,vtype0
174,flow0.22,646263,5.49307e+06,0,13.8874,-0.331177,2.5,1.8,1.5,0,vtype0
174,flow0.23,646331,5.493e+06,0,13.9697,0.177978,2.5,1.8,1.5,0,vtype0
174,flow0.24,646350,5.49298e+06,0,13.948,-0.505113,2.5,1.8,1.5,0,vtype0
174,flow0.25,646367,5.49296e+06,0,13.9033,-0.628673,2.5,1.8,1.5,0,vtype0
174,flow0.26,646384,5.49294e+06,0,13.8897,-0.441886,2.5,1.8,1.5,0,vtype0
174,flow0.27,646403,5.49293e+06,0,13.9621,0.786948,2.5,1.8,1.5,0,vtype0
174,flow0.28,646421,5.49291e+06,0,13.9296,-0.130152,2.5,1.8,1.5,0,vtype0
174,flow0.29,646440,5.49289e+06,0,13.9441,-0.542074,2.5,1.8,1.5,0,vtype0
174,flow0.30,646462,5.49287e+06,0,13.8761,-1.06632,2.5,1.8,1.5,0,vtype0
174,flow0.31,646487,5.49284e+06,0,13.9566,0.37649,2.5,1.8,1.5,0,vtype0
174,flow0.32,646540,5.49279e+06,0,13.9267,-0.554514,2.5,1.8,1.5,0,vtype0
174,flow0.33,646563,5.49276e+06,0,12.2678,1.40345,2.5,1.8,1.5,0,vtype0
174,flow0.34,646579,5.49275e+06,0,7.9126,1.68109,2.5,1.8,1.5,0,vtype0
174,flow0.35,646596,5.49274e+06,0,10.0597,0.134765,2.5,1.8,1.5,0,vtype0
174,flow0.36,646624,5.49272e+06,0,13.9265,0.391644,2.5,1.8,1.5,0,vtype0
174,flow0.37,646692,5.49271e+06,0,13.8894,-0.0717767,2.5,1.8,1.5,0,vtype0
174,flow0.38,646722,5.4927e+06,0,13.8997,-0.711819,2.5,1.8,1.5,0,vtype0
174,flow0.39,646786,5.4927e+06,0,13.883,-0.223003,2.5,1.8,1.5,0,vtype0
174,flow0.40,646819,5.4927e+06,0,13.9075,0.0429857,2.5,1.8,1.5,0,vtype0
174,flow0.41,646845,5.4927e+06,0,13.9266,0.559447,2.5,1.8,1.5,0,vtype0
174,flow0.42,646878,5.49273e+06,0,13.9742,0.370742,2.5,1.8,1.5,0,vtype0
174,flow0.43,646881,5.49277e+06,0,13.9383,0.485577,2.5,1.8,1.5,0,vtype0
174,flow0.44,646885,5.49282e+06,0,13.9223,-0.728864,2.5,1.8,1.5,0,vtype0
174,flow0.45,646887,5.49285e+06,0,13.9291,0.225389,2.5,1.8,1.5,0,vtype0
174,flow0.46,646889,5.49291e+06,0,13.9853,-0.0571395,2.5,1.8,1.5,0,vtype0
174,flow0.47,646883,5.493e+06,0,12.376,-0.96301,2.5,1.8,1.5,0,vtype0
174,flow0.48,646882,5.49302e+06,0,12.9185,0.802267,2.5,1.8,1.5,0,vtype0
174,flow0.49,646880,5.49304e+06,0,13.9719,0.836756,2.5,1.8,1.5,0,vtype0
174,flow0.50,646878,5.49307e+06,0,13.9103,0.188319,2.5,1.8,1.5,0,vtype0
174,flow0.51,646874,5.4931e+06,0,12.5848,1.87398,2.5,1.8,1.5,0,vtype0
174,flow0.52,646865,5.49312e+06,0,6.9632,2.6,2.5,1.8,1.5,1,vtype0
174,flow0.53,646820,5.49312e+06,0,12.2547,0.566166,2.5,1.8,1.5,0,vtype0
174,flow0.54,646793,5.49313e+06,0,12.6607,-1.18744,2.5,1.8,1.5,0,vtype0
174,flow0.55,646774,5.49315e+06,0,13.9454,-0.358375,2.5,1.8,1.5,0,vtype0
174,flow0.56,646815,5.49321e+06,0,9.46506,0.0176306,2.5,1.8,1.5,2,vtype0
174,flow0.57,646829,5.49322e+06,0,11.2758,-0.487647,2.5,1.8,1.5,2,vtype0
175,flow0.58,646846,5.49324e+06,0,13.1213,0.86865,2.5,1.8,1.5,0,vtype0
175,flow0.0,645410,5.49349e+06,0,13.9177,-0.22003,2.5,1.8,1.5,0,vtype0
175,flow0.1,645454,5.49349e+06,0,13.9152,-0.588756,2.5,1.8,1.5,0,vtype0
175,flow0.2,645496,5.49348e+06,0,13.912,0.16515,2.5,1.8,1.5,0,vtype0
175,flow0.3,645538,5.49348e+06,0,13.9451,-0.425848,2.5,1.8,1.5,0,vtype0
175,flow0.4,645609,5.49347e+06,0,13.8932,-0.14655,2.5,1.8,1.5,0,vtype0
175,flow0.5,645642,5.49347e+06,0,13.9684,0.963749,2.5,1.8,1.5,0,vtype0
175,flow0.6,645679,5.49347e+06,0,13.9111,-0.49874,2.5,1.8,1.5,0,vtype0
175,flow0.7,645812,5.49344e+06,0,12.6173,-0.856162,2.5,1.8,1.5,0,vtype0
175,flow0.8,645828,5.49344e+06,0,13.8859,-0.687222,2.5,1.8,1.5,0,vtype0
175,flow0.9,645855,5.49343e+06,0,13.8957,0.171722,2.5,1.8,1.5,0,vtype0
175,flow0.10,645879,5.49342e+06,0,13.9818,0.79273,2.5,1.8,1.5,0,vtype0
175,flow0.11,645900,5.4934e+06,0,13.9994,1.09147,2.5,1.8,1.5,0,vtype0
175,flow0.12,645924,5.49339e+06,0,13.8809,-0.450045,2.5,1.8,1.5,0,vtype0
175,flow0.13,645949,5.49337e+06,0,13.9037,-0.804007,2.5,1.8,1.5,0,vtype0
175,flow0.14,645973,5.49335e+06,0,13.9843,0.893363,2.5,1.8,1.5,0,vtype0
175,flow0.15,646001,5.49332e+06,0,13.9209,0.403536,2.5,1.8,1.5,0,vtype0
175,flow0.16,646029,5.4933e+06,0,13.874,-0.583623,2.5,1.8,1.5,0,vtype0
175,flow0.17,646160,5.49317e+06,0,13.9942,0.143988,2.5,1.8,1.5,0,vtype0
175,flow0.18,646180,5.49315e+06,0,13.8921,-0.532213,2.5,1.8,1.5,0,vtype0
175,flow0.19,646199,5.49313e+06,0,13.9101,0.246237,2.5,1.8,1.5,0,vtype0
175,flow0.20,646217,5.49311e+06,0,13.8879,-0.645833,2.5,1.8,1.5,0,vtype0
175,flow0.21,646234,5.49309e+06,0,13.9607,0.480831,2.5,1.8,1.5,0,vtype0
175,flow0.22,646253,5.49308e+06,0,13.928,-0.40441,2.5,1.8,1.5,0,vtype0
175,flow0.23,646321,5.49301e+06,0,13.9225,0.496932,2.5,1.8,1.5,0,vtype0
175,flow0.24,646340,5.49299e+06,0,13.903,-0.479527,2.5,1.8,1.5,0,vtype0
175,flow0.25,646357,5.49297e+06,0,13.9323,-0.104112,2.5,1.8,1.5,0,vtype0
175,flow0.26,646375,5.49295e+06,0,13.8755,-0.510009,2.5,1.8,1.5,0,vtype0
175,flow0.27,646393,5.49294e+06,0,13.8722,-1.03815,2.5,1.8,1.5,0,vtype0
175,flow0.28,646411,5.49292e+06,0,13.8748,-0.287473,2.5,1.8,1.5,0,vtype0
175,flow0.29,646430,5.4929e+06,0,13.8971,-0.56145,2.5,1.8,1.5,0,vtype0
175,flow0.30,646452,5.49288e+06,0,13.9243,0.489302,2.5,1.8,1.5,0,vtype0
175,flow0.31,646477,5.49285e+06,0,13.9295,-0.530026,2.5,1.8,1.5,0,vtype0
175,flow0.32,646531,5.4928e+06,0,13.9645,0.486287,2.5,1.8,1.5,0,vtype0
175,flow0.33,646554,5.49277e+06,0,13.8903,0.270729,2.5,1.8,1.5,0,vtype0
175,flow0.34,646573,5.49275e+06,0,9.78965,2.3809,2.5,1.8,1.5,0,vtype0
175,flow0.35,646587,5.49274e+06,0,8.62606,-3.90619,2.5,1.8,1.5,8,vtype0
175,flow0.36,646612,5.49273e+06,0,13.3193,-3.10045,2.5,1.8,1.5,8,vtype0
175,flow0.37,646678,5.49271e+06,0,13.8841,-0.751755,2.5,1.8,1.5,0,vtype0
175,flow0.38,646708,5.4927e+06,0,13.9147,-0.850179,2.5,1.8,1.5,0,vtype0
175,flow0.39,646772,5.4927e+06,0,13.9168,0.327029,2.5,1.8,1.5,0,vtype0
175,flow0.40,646805,5.4927e+06,0,13.9514,0.786069,2.5,1.8,1.5,0,vtype0
175,flow0.41,646831,5.4927e+06,0,13.9734,0.329142,2.5,1.8,1.5,0,vtype0
175,flow0.42,646874,5.49271e+06,0,13.8733,-1.2217,2.5,1.8,1.5,0,vtype0
175,flow0.43,646880,5.49275e+06,0,13.9869,0.616577,2.5,1.8,1.5,0,vtype0
175,flow0.44,646884,5.49281e+06,0,13.9409,0.319853,2.5,1.8,1.5,0,vtype0
175,flow0.45,646886,5.49283e+06,0,13.8742,-0.374068,2.5,1.8,1.5,0,vtype0
175,flow0.46,646890,5.4929e+06,0,13.9716,0.558902,2.5,1.8,1.5,0,vtype0
175,flow0.47,646884,5.49299e+06,0,12.3478,-0.152148,2.5,1.8,1.5,0,vtype0
175,flow0.48,646883,5.493e+06,0,12.7123,-0.810035,2.5,1.8,1.5,0,vtype0
175,flow0.49,646881,5.49303e+06,0,13.8668,-0.292615,2.5,1.8,1.5,0,vtype0
175,flow0.50,646879,5.49305e+06,0,13.9496,0.033243,2.5,1.8,1.5,0,vtype0
175,flow0.51,646876,5.49308e+06,0,13.9213,-0.0170092,2.5,1.8,1.5,0,vtype0
175,flow0.52,646871,5.49312e+06,0,8.90561,1.60091,2.5,1.8,1.5,0,vtype0
175,flow0.53,646832,5.49312e+06,0,12.1701,0.00296099,2.5,1.8,1.5,1,vtype0
175,flow0.54,646802,5.49313e+06,0,12.696,0.294725,2.5,1.8,1.5,0,vtype0
175,flow0.55,646782,5.49314e+06,0,13.9058,-0.711363,2.5,1.8,1.5,0,vtype0
175,flow0.56,646808,5.4932e+06,0,9.44186,0.4876,2.5,1.8,1.5,2,vtype0
175,flow0.57,646821,5.49321e+06,0,10.7902,-0.647996,2.5,1.8,1.5,2,vtype0
176,flow0.0,645396,5.49349e+06,0,13.9929,0.200689,2.5,1.8,1.5,0,vtype0
176,flow0.1,645440,5.49349e+06,0,13.9992,0.485511,2.5,1.8,1.5,0,vtype0
176,flow0.2,645482,5.49349e+06,0,13.9802,0.960461,2.5,1.8,1.5,0,vtype0
176,flow0.3,645524,5.49348e+06,0,13.9363,-0.630874,2.5,1.8,1.5,0,vtype0
176,flow0.4,645595,5.49348e+06,0,13.9163,0.0242358,2.5,1.8,1.5,0,vtype0
176,flow0.5,645628,5.49347e+06,0,13.9226,-0.388806,2.5,1.8,1.5,0,vtype0
176,flow0.6,645665,5.49347e+06,0,13.9918,-0.0520674,2.5,1.8,1.5,0,vtype0
176,flow0.7,645800,5.49345e+06,0,12.6423,-0.170341,2.5,1.8,1.5,0,vtype0
176,flow0.8,645815,5.49344e+06,0,13.9216,0.3486,2.5,1.8,1.5,0,vtype0
176,flow0.9,645843,5.49343e+06,0,13.9378,-0.554407,2.5,1.8,1.5,0,vtype0
176,flow0.10,645867,5.49342e+06,0,13.9486,0.171242,2.5,1.8,1.5,0,vtype0
176,flow0.11,645888,5.49341e+06,0,13.8793,-0.00187135,2.5,1.8,1.5,0,vtype0
176,flow0.12,645913,5.4934e+06,0,13.9995,0.193067,2.5,1.8,1.5,0,vtype0
176,flow0.13,645938,5.49338e+06,0,13.976,0.855374,2.5,1.8,1.5,0,vtype0
176,flow0.14,645962,5.49336e+06,0,13.9322,0.203214,2.5,1.8,1.5,0,vtype0
176,flow0.15,645991,5.49333e+06,0,13.9949,1.03493,2.5,1.8,1.5,0,vtype0
176,flow0.16,646019,5.49331e+06,0,13.9317,-0.535394,2.5,1.8,1.5,0,vtype0
176,flow0.17,646150,5.49318e+06,0,13.9152,0.349436,2.5,1.8,1.5,0,vtype0
176,flow0.18,646170,5.49316e+06,0,13.9705,-0.0164128,2.5,1.8,1.5,0,vtype0
176,flow0.19,646189,5.49314e+06,0,13.9392,-0.0113495,2.5,1.8,1.5,0,vtype0
176,flow0.20,646207,5.49312e+06,0,13.9183,-0.258633,2.5,1.8,1.5,0,vtype0
176,flow0.21,646224,5.4931e+06,0,13.9665,0.561524,2.5,1.8,1.5,0,vtype0
176,flow0.22,646243,5.49309e+06,0,13.8717,-0.763151,2.5,1.8,1.5,0,vtype0
176,flow0.23,646311,5.49302e+06,0,13.9162,0.074464,2.5,1.8,1.5,0,vtype0
176,flow0.24,646330,5.493e+06,0,13.9215,-0.443799,2.5,1.8,1.5,0,vtype0
176,flow0.25,646348,5.49298e+06,0,13.8864,-0.779091,2.5,1.8,1.5,0,vtype0
176,flow0.26,646365,5.49296e+06,0,13.902,-0.853031,2.5,1.8,1.5,0,vtype0
176,flow0.27,646383,5.49294e+06,0,13.8871,-0.745589,2.5,1.8,1.5,0,vtype0
176,flow0.28,646401,5.49293e+06,0,13.8704,-1.24178,2.5,1.8,1.5,0,vtype0
176,flow0.29,646420,5.49291e+06,0,13.9403,-0.567114,2.5,1.8,1.5,0,vtype0
176,flow0.30,646442,5.49289e+06,0,13.9373,0.343437,2.5,1.8,1.5,0,vtype0
176,flow0.31,646467,5.49286e+06,0,13.9737,0.912198,2.5,1.8,1.5,0,vtype0
176,flow0.32,646521,5.49281e+06,0,13.8711,-0.396145,2.5,1.8,1.5,0,vtype0
176,flow0.33,646545,5.49278e+06,0,13.9928,0.383473,2.5,1.8,1.5,0,vtype0
176,flow0.34,646565,5.49276e+06,0,11.7777,1.58127,2.5,1.8,1.5,0,vtype0
176,flow0.35,646581,5.49274e+06,0,7.69506,2.6,2.5,1.8,1.5,0,vtype0
176,flow0.36,646602,5.49273e+06,0,11.368,0.619043,2.5,1.8,1.5,0,vtype0
176,flow0.37,646664,5.49271e+06,0,13.9537,0.527103,2.5,1.8,1.5,0,vtype0
176,flow0.38,646694,5.49271e+06,0,13.8858,-0.639349,2.5,1.8,1.5,0,vtype0
176,flow0.39,646758,5.4927e+06,0,13.9694,0.916119,2.5,1.8,1.5,0,vtype0
176,flow0.40,646791,5.4927e+06,0,13.9197,-0.0386857,2.5,1.8,1.5,0,vtype0
176,flow0.41,646817,5.4927e+06,0,13.9934,0.439868,2.5,1.8,1.5,0,vtype0
176,flow0.42,646864,5.49271e+06,0,13.9901,0.309336,2.5,1.8,1.5,0,vtype0
176,flow0.43,646879,5.49274e+06,0,13.9247,0.230223,2.5,1.8,1.5,0,vtype0
176,flow0.44,646883,5.49279e+06,0,13.8862,-0.873028,2.5,1.8,1.5,0,vtype0
176,flow0.45,646885,5.49282e+06,0,13.9732,1.00302,2.5,1.8,1.5,0,vtype0
176,flow0.46,646890,5.49288e+06,0,13.8895,-0.0292672,2.5,1.8,1.5,0,vtype0
176,flow0.47,646885,5.49297e+06,0,12.4263,0.739141,2.5,1.8,1.5,0,vtype0
176,flow0.48,646884,5.49299e+06,0,12.6301,-1.19377,2.5,1.8,1.5,0,vtype0
176,flow0.49,646882,5.49301e+06,0,13.6026,1.37805,2.5,1.8,1.5,0,vtype0
176,flow0.50,646880,5.49304e+06,0,13.9416,0.630306,2.5,1.8,1.5,0,vtype0
176,flow0.51,646878,5.49307e+06,0,13.8964,-0.289205,2.5,1.8,1.5,0,vtype0
176,flow0.52,646872,5.49311e+06,0,10.916,1.42072,2.5,1.8,1.5,0,vtype0
176,flow0.53,646844,5.49312e+06,0,12.1942,-0.0553583,2.5,1.8,1.5,1,vtype0
176,flow0.54,646815,5.49312e+06,0,12.7175,0.534203,2.5,1.8,1.5,0,vtype0
176,flow0.55,646793,5.49313e+06,0,13.9489,-0.467336,2.5,1.8,1.5,0,vtype0
176,flow0.56,646801,5.49319e+06,0,9.47542,-0.0140505,2.5,1.8,1.5,2,vtype0
176,flow0.57,646814,5.49321e+06,0,10.5061,-0.192535,2.5,1.8,1.5,2,vtype0
176,flow0.58,646836,5.49323e+06,0,13.0218,-1.07908,2.5,1.8,1.5,0,vtype0
177,flow0.0,645382,5.49349e+06,0,13.9817,0.973565,2.5,1.8,1.5,0,vtype0
177,flow0.1,645427,5.49349e+06,0,13.9823,-0.0752333,2.5,1.8,1.5,0,vtype0
177,flow0.2,645468,5.49349e+06,0,13.8857,-0.104289,2.5,1.8,1.5,0,vtype0
177,flow0.3,645510,5.49348e+06,0,13.9888,0.549831,2.5,1.8,1.5,0,vtype0
177,flow0.4,645581,5.49348e+06,0,13.9891,0.93832,2.5,1.8,1.5,0,vtype0
177,flow0.5,645615,5.49347e+06,0,13.9333,0.600664,2.5,1.8,1.5,0,vtype0
177,flow0.6,645651,5.49347e+06,0,13.9795,-0.109875,2.5,1.8,1.5,0,vtype0
177,flow0.7,645787,5.49345e+06,0,12.649,-0.148552,2.5,1.8,1.5,0,vtype0
177,flow0.8,645802,5.49344e+06,0,13.9055,-0.682154,2.5,1.8,1.5,0,vtype0
177,flow0.9,645829,5.49344e+06,0,13.941,-0.524489,2.5,1.8,1.5,0,vtype0
177,flow0.10,645854,5.49343e+06,0,13.9546,0.410452,2.5,1.8,1.5,0,vtype0
177,flow0.11,645876,5.49342e+06,0,13.8876,-0.139438,2.5,1.8,1.5,0,vtype0
177,flow0.12,645902,5.4934e+06,0,13.9673,-0.216373,2.5,1.8,1.5,0,vtype0
177,flow0.13,645927,5.49339e+06,0,13.9881,1.10606,2.5,1.8,1.5,0,vtype0
177,flow0.14,645952,5.49337e+06,0,13.9064,-0.0811291,2.5,1.8,1.5,0,vtype0
177,flow0.15,645980,5.49334e+06,0,13.9256,0.182176,2.5,1.8,1.5,0,vtype0
177,flow0.16,646009,5.49332e+06,0,13.9409,-0.394864,2.5,1.8,1.5,0,vtype0
177,flow0.17,646140,5.49319e+06,0,13.9324,0.548083,2.5,1.8,1.5,0,vtype0
177,flow0.18,646160,5.49317e+06,0,13.9747,-0.223251,2.5,1.8,1.5,0,vtype0
177,flow0.19,646179,5.49315e+06,0,13.8968,-0.314021,2.5,1.8,1.5,0,vtype0
177,flow0.20,646197,5.49313e+06,0,13.9391,0.150871,2.5,1.8,1.5,0,vtype0
177,flow0.21,646215,5.49311e+06,0,13.8944,-0.203934,2.5,1.8,1.5,0,vtype0
177,flow0.22,646233,5.4931e+06,0,13.9693,0.808118,2.5,1.8,1.5,0,vtype0
177,flow0.23,646301,5.49303e+06,0,13.9453,0.0284362,2.5,1.8,1.5,0,vtype0
177,flow0.24,646320,5.49301e+06,0,13.9654,0.57008,2.5,1.8,1.5,0,vtype0
177,flow0.25,646338,5.49299e+06,0,13.9247,-0.673328,2.5,1.8,1.5,0,vtype0
177,flow0.26,646355,5.49297e+06,0,13.9825,0.157626,2.5,1.8,1.5,0,vtype0
177,flow0.27,646373,5.49295e+06,0,13.9566,0.579795,2.5,1.8,1.5,0,vtype0
177,flow0.28,646391,5.49294e+06,0,13.8753,-0.435595,2.5,1.8,1.5,0,vtype0
177,flow0.29,646410,5.49292e+06,0,13.9665,0.558959,2.5,1.8,1.5,0,vtype0
177,flow0.30,646432,5.4929e+06,0,13.9605,-0.0573679,2.5,1.8,1.5,0,vtype0
177,flow0.31,646457,5.49287e+06,0,13.9876,1.10975,2.5,1.8,1.5,0,vtype0
177,flow0.32,646512,5.49282e+06,0,13.8717,-0.944032,2.5,1.8,1.5,0,vtype0
177,flow0.33,646535,5.49279e+06,0,13.9826,0.788394,2.5,1.8,1.5,0,vtype0
177,flow0.34,646556,5.49277e+06,0,13.7256,2.55428,2.5,1.8,1.5,0,vtype0
177,flow0.35,646574,5.49275e+06,0,9.69208,2.33831,2.5,1.8,1.5,0,vtype0
177,flow0.36,646592,5.49274e+06,0,11.1441,-4.5,2.5,1.8,1.5,8,vtype0
177,flow0.37,646651,5.49271e+06,0,13.9794,-0.102845,2.5,1.8,1.5,0,vtype0
177,flow0.38,646680,5.49271e+06,0,13.9706,-0.0838366,2.5,1.8,1.5,0,vtype0
177,flow0.39,646744,5.4927e+06,0,13.8773,-0.803148,2.5,1.8,1.5,0,vtype0
177,flow0.40,646777,5.4927e+06,0,13.9991,1.12174,2.5,1.8,1.5,0,vtype0
177,flow0.41,646803,5.4927e+06,0,13.8954,-0.466369,2.5,1.8,1.5,0,vtype0
177,flow0.42,646851,5.4927e+06,0,13.9692,0.369064,2.5,1.8,1.5,0,vtype0
177,flow0.43,646878,5.49273e+06,0,13.9035,-0.540985,2.5,1.8,1.5,0,vtype0
177,flow0.44,646882,5.49278e+06,0,13.9016,-0.326777,2.5,1.8,1.5,0,vtype0
177,flow0.45,646884,5.49281e+06,0,13.96,-0.124512,2.5,1.8,1.5,0,vtype0
177,flow0.46,646889,5.49287e+06,0,13.9159,-0.345093,2.5,1.8,1.5,0,vtype0
177,flow0.47,646886,5.49296e+06,0,12.3684,-0.274971,2.5,1.8,1.5,0,vtype0
177,flow0.48,646884,5.49298e+06,0,12.5722,-0.449866,2.5,1.8,1.5,0,vtype0
177,flow0.49,646883,5.493e+06,0,13.2845,-0.722328,2.5,1.8,1.5,0,vtype0
177,flow0.50,646881,5.49303e+06,0,13.9104,-0.302275,2.5,1.8,1.5,0,vtype0
177,flow0.51,646879,5.49305e+06,0,13.9797,0.698497,2.5,1.8,1.5,0,vtype0
177,flow0.52,646874,5.49309e+06,0,12.7419,1.35538,2.5,1.8,1.5,0,vtype0
177,flow0.53,646856,5.49312e+06,0,10.1706,-4.36649,2.5,1.8,1.5,9,vtype0
177,flow0.54,646827,5.49312e+06,0,12.7767,-0.085057,2.5,1.8,1.5,1,vtype0
177,flow0.55,646804,5.49313e+06,0,13.931,0.522619,2.5,1.8,1.5,0,vtype0
177,flow0.56,646795,5.49319e+06,0,9.42389,-0.011779,2.5,1.8,1.5,2,vtype0
177,flow0.57,646807,5.4932e+06,0,10.1225,-0.694803,2.5,1.8,1.5,2,vtype0
177,flow0.58,646827,5.49322e+06,0,13.1005,0.591252,2.5,1.8,1.5,2,vtype0
178,flow0.59,646846,5.49324e+06,0,12.6324,0.328924,2.5,1.8,1.5,0,vtype0
178,flow0.0,645368,5.4935e+06,0,13.9839,0.0359348,2.5,1.8,1.5,0,vtype0
178,flow0.1,645413,5.49349e+06,0,13.9764,1.02182,2.5,1.8,1.5,0,vtype0
178,flow0.2,645454,5.49349e+06,0,13.9438,-0.0442063,2.5,1.8,1.5,0,vtype0
178,flow0.3,645496,5.49348e+06,0,13.8903,-0.270238,2.5,1.8,1.5,0,vtype0
178,flow0.4,645567,5.49348e+06,0,13.9118,0.264936,2.5,1.8,1.5,0,vtype0
178,flow0.5,645601,5.49348e+06,0,13.987,-0.0871699,2.5,1.8,1.5,0,vtype0
178,flow0.6,645637,5.49347e+06,0,13.9015,0.195657,2.5,1.8,1.5,0,vtype0
178,flow0.7,645775,5.49345e+06,0,12.6386,0.0484531,2.5,1.8,1.5,0,vtype0
178,flow0.8,645788,5.49345e+06,0,13.9001,-0.615396,2.5,1.8,1.5,0,vtype0
178,flow0.9,645816,5.49344e+06,0,13.9741,0.792651,2.5,1.8,1.5,0,vtype0
178,flow0.10,645841,5.49344e+06,0,13.9416,0.519266,2.5,1.8,1.5,0,vtype0
178,flow0.11,645863,5.49342e+06,0,13.8826,-0.199426,2.5,1.8,1.5,0,vtype0
178,flow0.12,645890,5.49341e+06,0,13.9063,-0.862986,2.5,1.8,1.5,0,vtype0
178,flow0.13,645915,5.49339e+06,0,13.9975,1.09585,2.5,1.8,1.5,0,vtype0
178,flow0.14,645941,5.49338e+06,0,13.8727,-0.663303,2.5,1.8,1.5,0,vtype0
178,flow0.15,645970,5.49335e+06,0,13.9051,-0.553797,2.5,1.8,1.5,0,vtype0
